CodiceAmministrativo;Sezione;IdentificativoSoggetto;TipoSoggetto;IdentificativoImmobile;TipoImmobile;CodiceDiritto;TitoloNonCodificatoIta;TitoloNonCodificatoTed;QuotaNumeratore;QuotaDenominatore;Regime;SoggettoDiRiferimento;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;Partita;DataDiValidita;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiRegistrazioneInAtti;IdentificativoMutazioneIniziale;IdentificativoMutazioneFinale;IdentificativoTitolarita;
M113;;517354;P;663407;F;2 ;;;1;2;C;348781;21062004;D;003970;003;2004;15112004;;;;;;;;693582;;3870870;
M113;;517354;P;663406;F;2 ;;;1;2;C;348781;21062004;D;003970;003;2004;15112004;;;;;;;;693582;;3870868;
M113;;517781;P;662164;F;1 ;;;0;0; ;;18042011;D;002963;001;2011;02082011;;;;;;;;1096512;;4792840;
M113;;517781;P;662176;F;1 ;;;0;0; ;;18042011;D;002963;001;2011;02082011;;;;;;;;1096512;;4792841;
M113;;517880;P;694107;F;2 ;;;50;100;C;517881;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651011;
M113;;517880;P;694109;F;2 ;;;50;100;C;517881;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651015;
M113;;517880;P;694108;F;2 ;;;50;100;C;517881;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651013;
M113;;517880;P;662873;F;2 ;;;1;2;C;517881;16022005;D;000970;001;2005;16032005;;;;;;;;706201;;3907942;
M113;;517881;P;694109;F;2 ;;;50;100;C;517880;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651016;
M113;;517881;P;694107;F;2 ;;;50;100;C;517880;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651012;
M113;;517881;P;694108;F;2 ;;;50;100;C;517880;18122002;A;003602;001;2002;18122002;;;;;;;;624202;;3651014;
M113;;517881;P;662873;F;2 ;;;1;2;C;517880;16022005;D;000970;001;2005;16032005;;;;;;;;706201;;3907941;
M113;;517881;P;661610;F;2 ;;;1000;1000; ;;15072011;D;002993;001;2011;04082011;;;;;;;;1096731;;4793304;
M113;;517881;P;661609;F;2 ;;;1000;1000; ;;15072011;D;002993;001;2011;04082011;;;;;;;;1096731;;4793303;
M113;;517881;P;661611;F;2 ;;;1000;1000; ;;15072011;D;002993;001;2011;04082011;;;;;;;;1096731;;4793305;
M113;;517881;P;1022171;F;2 ;;;1000;1000; ;;07052013;V;002257;001;2013;24052013;;;;;;;;1194102;;5030851;
M113;;517972;P;663026;F;1 ;;;0;0; ;;07112005;D;001137;001;2006;16032006;;;;;;;;809144;;4027936;
M113;;517972;P;663025;F;1 ;;;0;0; ;;07112005;D;001137;001;2006;16032006;;;;;;;;809144;;4027935;
M113;;518333;P;661151;F;1 ;;;0;0; ;;20112002;D;000021;001;2003;03012003;;;;;;;;625267;;3654044;
M113;;518333;P;661152;F;1 ;;;0;0; ;;20112002;D;000021;001;2003;03012003;;;;;;;;625267;;3654045;
M113;;518333;P;868297;F;1 ;;;0;0; ;;01082007;D;013410;001;2007;19112007;;;;;;;;947238;;4360039;
M113;;518333;P;868286;F;1 ;;;0;0; ;;01082007;D;013410;001;2007;19112007;;;;;;;;947238;;4360038;
M113;;518333;P;868354;F;1 ;;;0;0; ;;01082007;D;013410;001;2007;19112007;;;;;;;;947238;;4360040;
M113;;518573;P;661220;F;990;COMPR.CON 4/8 IND. PIU' DIRITTO D'ABITAZ.SU 4/8;COMPR.CON 4/8 IND. PIU' DIRITTO D'ABITAZ.SU 4/8;0;0; ;;26052002;D;000090;001;2003;09012003;;;;;;;;625696;;3655422;
M113;;518573;P;661231;F;990;COMPR.CON 4/8 IND. PIU' DIRITTO D'ABITAZ.SU 4/8;COMPR.CON 4/8 IND. PIU' DIRITTO D'ABITAZ.SU 4/8;0;0; ;;26052002;D;000090;001;2003;09012003;;;;;;;;625696;;3655427;
M113;;518573;P;859588;F;31 ;;;4;8; ;;01042003;D;003260;001;2011;30082011;;;;;;;;1098914;;4798584;
M113;;518573;P;859588;F;2 ;;;4;8; ;;01042003;D;003260;001;2011;30082011;;;;;;;;1098914;;4798583;
M113;;518574;P;662695;F;2 ;;;1;2; ;0;01010001;I;  0000;000;2000;01011992;0000364;;;;;;;220;;595075;
M113;;518574;P;662696;F;2 ;;;1;2; ;0;01010001;I;  0000;000;2000;01011992;0000364;;;;;;;220;;595078;
M113;;518574;P;661231;F;2 ;;;1;8; ;;26052002;D;000090;001;2003;09012003;;;;;;;;625696;;3655429;
M113;;518574;P;661220;F;2 ;;;1;8; ;;26052002;D;000090;001;2003;09012003;;;;;;;;625696;;3655424;
M113;;518574;P;859588;F;4 ;;;1;8; ;;01042003;D;003260;001;2011;30082011;;;;;;;;1098914;;4798585;
M113;;518648;P;663392;F;2 ;;;1;2;C;706802;30122011;D;000411;003;2012;01022012;;;;;;;;1117498;;4845988;
M113;;518648;P;663387;F;2 ;;;1;2;C;706802;30122011;D;000411;003;2012;01022012;;;;;;;;1117498;;4845986;
M113;;518709;P;704834;F;2 ;;;1;2;C;518710;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152929;
M113;;518709;P;704841;F;2 ;;;1;2;C;518710;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152931;
M113;;518709;P;704857;F;2 ;;;1;2;C;518710;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152933;
M113;;518710;P;704834;F;2 ;;;1;2;C;518709;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152930;
M113;;518710;P;704841;F;2 ;;;1;2;C;518709;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152932;
M113;;518710;P;704857;F;2 ;;;1;2;C;518709;20112006;D;000672;001;2007;08022007;;;;;;;;851657;;4152934;
M113;;518772;P;663043;F;2 ;;;500;1000; ;0;01010001;A;000247;001;1992;17031993;0000672;;;;;;;54062;;709392;
M113;;518772;P;663052;F;2 ;;;500;1000; ;0;01010001;A;000247;001;1992;17031993;0000672;;;;;;;54063;;709394;
M113;;518772;P;663066;F;2 ;;;1;2;C;421957;20122005;D;001933;003;2006;10052006;;;;;;;;815662;;4046155;
M113;;519024;P;662461;F;2 ;;;3;4; ;;03092003;D;003836;001;2004;03112004;;;;;;;;692434;;3867354;
M113;;519024;P;662461;F;74 ;;;1;4; ;;03092003;D;003836;001;2004;03112004;;;;;;;;692434;;3867355;
M113;;519024;P;662329;F;2 ;;;1;2; ;;03092003;D;003836;002;2004;03112004;;;;;;;;692435;;3867357;
M113;;519024;P;662329;F;74 ;;;1;2; ;;03092003;D;003836;002;2004;03112004;;;;;;;;692435;;3867358;
M113;;519024;P;662460;F;73 ;;;0;0; ;;26052005;D;003253;002;2005;03102005;;;;;;;;790707;;3972367;
M113;;519024;P;662460;F;2 ;;;3;52; ;;26052005;D;003253;002;2005;03102005;;;;;;;;790707;;3972366;
M113;;519079;P;661130;F;2 ;;;1;2; ;;18122002;D;000274;001;2003;17012003;;;;;;;;626753;;3659499;
M113;;519079;P;1021173;F;2 ;;;1;2; ;;20052013;D;002720;001;2013;27062013;;;;;;;;1198345;;5041691;
M113;;519079;P;1021170;F;1 ;;;0;0; ;;08092014;D;004661;001;2014;26112014;;;;;;;;1255737;;5190003;
M113;;519080;P;661130;F;2 ;;;1;2; ;;18122002;D;000274;001;2003;17012003;;;;;;;;626753;;3659500;
M113;;519080;P;1021173;F;2 ;;;1;2; ;;20052013;D;002720;001;2013;27062013;;;;;;;;1198345;;5041692;
M113;;519080;P;1021171;F;1 ;;;0;0; ;;08092014;D;004661;002;2014;26112014;;;;;;;;1255738;;5190004;
M113;;519136;P;661977;F;73 ;;;0;0; ;;29041997;D;000287;001;2003;20012003;;;;;;;;626895;;3659920;
M113;;519136;P;661978;F;73 ;;;0;0; ;;29041997;D;000287;001;2003;20012003;;;;;;;;626895;;3659923;
M113;;519136;P;661979;F;73 ;;;0;0; ;;29041997;D;000287;001;2003;20012003;;;;;;;;626895;;3659926;
M113;;520122;P;1008157;F;2 ;;;2;21; ;;15102012;A;006509;001;2012;30102012;;;;;;;;1167033;;4963143;
M113;;520596;P;893157;F;2 ;;;1;2;C;662133;25062008;D;002777;001;2008;30072008;;;;;;;;976302;;4448558;
M113;;520596;P;893166;F;2 ;;;1;2;C;662133;24052010;D;002046;001;2010;24062010;;;;;;;;1049221;;4667974;
M113;;520598;P;661005;F;2 ;;;2;3; ;;16012003;D;000703;001;2003;13022003;;;;;;;;629982;;3668638;
M113;;520598;P;768218;F;2 ;;;2;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033056;
M113;;520598;P;768217;F;2 ;;;2;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033054;
M113;;520598;P;768216;F;2 ;;;2;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033052;
M113;;520598;P;768219;F;2 ;;;2;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033058;
M113;;520599;P;661005;F;2 ;;;1;3; ;;16012003;D;000703;001;2003;13022003;;;;;;;;629982;;3668639;
M113;;520599;P;768218;F;2 ;;;1;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033057;
M113;;520599;P;768217;F;2 ;;;1;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033055;
M113;;520599;P;768216;F;2 ;;;1;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033053;
M113;;520599;P;768219;F;2 ;;;1;3; ;;30032006;V;001344;001;2006;30032006;;;;;;;;810844;;4033059;
M113;;520971;P;662908;F;2 ;;;1;4; ;;08112013;D;005089;001;2013;10122013;;;;;;;;1217811;;5090098;
M113;;520971;P;662907;F;2 ;;;1;4; ;;08112013;D;005089;001;2013;10122013;;;;;;;;1217811;;5090094;
M113;;521374;P;889444;F;2 ;;;1;2; ;;28062013;D;000111;001;2014;10012014;;;;;;;;1220433;;5096551;
M113;;522400;P;673349;F;2 ;;;3;4; ;;16042002;D;004316;001;2008;25112008;;;;;;;;989456;;4489595;
M113;;522400;P;673355;F;2 ;;;3;4; ;;16042002;D;004316;001;2008;25112008;;;;;;;;989456;;4489597;
M113;;522401;P;673355;F;2 ;;;1;4; ;;16042002;D;004316;001;2008;25112008;;;;;;;;989456;;4489598;
M113;;522401;P;673349;F;2 ;;;1;4; ;;16042002;D;004316;001;2008;25112008;;;;;;;;989456;;4489596;
M113;;523184;P;761466;F;1 ;;;0;0; ;;22022006;D;002390;001;2006;09062006;;;;;;;;819954;;4058587;
M113;;523184;P;949501;F;1 ;;;0;0; ;;16112010;V;003746;001;2010;22112010;;;;;;;;1064592;;4709956;
M113;;523479;P;663094;F;2 ;;;1;2;C;0;17091992;D;002821;001;1992;19051995;1000407;;;;;;;239209;;1239657;
M113;;523479;P;663115;F;2 ;;;1;2;C;0;17091992;D;002821;001;1992;19051995;1000407;;;;;;;239209;;1239656;
M113;;523595;P;663294;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687862;
M113;;523595;P;663299;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687864;
M113;;523595;P;663300;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687866;
M113;;523596;P;663299;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687865;
M113;;523596;P;663300;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687867;
M113;;523596;P;663294;F;2 ;;;1;2; ;;05032003;D;001472;001;2003;15042003;;;;;;;;636773;;3687863;
M113;;524409;P;673351;F;2 ;;;1;2;C;152329;08042002;D;001608;001;2003;05052003;;;;;;;;638485;;3692691;
M113;;524409;P;673358;F;2 ;;;1;2;C;152329;08042002;D;001608;001;2003;05052003;;;;;;;;638485;;3692695;
M113;;524409;P;673357;F;2 ;;;1;2;C;152329;08042002;D;001608;001;2003;05052003;;;;;;;;638485;;3692693;
M113;;524559;P;974975;F;2 ;;;1;2;C;524560;23122011;D;003595;001;2012;02052012;;;;;;;;1143598;;4901726;
M113;;524560;P;974975;F;2 ;;;1;2;C;524559;23122011;D;003595;001;2012;02052012;;;;;;;;1143598;;4901727;
M113;;525375;P;662639;F;2 ;;;1;2;C;177708;29012003;D;001919;001;2003;20052003;;;;;;;;640528;;3698557;
M113;;525375;P;662665;F;2 ;;;1;2;C;177708;09092008;D;003733;001;2008;17102008;;;;;;;;984964;;4476590;
M113;;525942;P;903794;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4515996;
M113;;525942;P;903811;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4515997;
M113;;525942;P;903782;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4515998;
M113;;525942;P;903796;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4515999;
M113;;525942;P;903807;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4516000;
M113;;525942;P;903781;F;1 ;;;0;0; ;;11112008;D;000626;001;2009;19022009;;;;;;;;998815;;4515995;
M113;;526053;P;664006;F;1 ;;;0;0; ;0;24031994;D;002428;002;1994;24051995;1000446;;;;;;;240160;;1241941;
M113;;526053;P;664029;F;1 ;;;0;0; ;;07052003;D;002035;001;2003;03062003;;;;;;;;642030;;3703828;
M113;;526492;P;663698;F;1 ;;;0;0; ;;17022014;D;001230;001;2014;20032014;;;;;;;;1228928;;5118120;
M113;;526492;P;663700;F;1 ;;;0;0; ;;17022014;D;001230;001;2014;20032014;;;;;;;;1228928;;5118121;
M113;;527451;P;663279;F;1 ;;;0;0; ;;04062013;D;002641;001;2013;19062013;;;;;;;;1197519;;5039788;
M113;;527451;P;663265;F;1 ;;;0;0; ;;04062013;D;002641;001;2013;19062013;;;;;;;;1197519;;5039787;
M113;;527979;P;706753;F;2 ;;;1;2; ;;15072003;A;002495;001;2003;15072003;;;;;;;;646061;;3717424;
M113;;527979;P;868334;F;1 ;;;0;0; ;;11012008;D;001266;001;2008;27032008;;;;;;;;963133;;4407803;
M113;;527979;P;868319;F;1 ;;;0;0; ;;11012008;D;001266;001;2008;27032008;;;;;;;;963133;;4407804;
M113;;527979;P;868269;F;1 ;;;0;0; ;;11012008;D;001266;001;2008;27032008;;;;;;;;963133;;4407802;
M113;;527980;P;706753;F;2 ;;;1;2; ;;15072003;A;002495;001;2003;15072003;;;;;;;;646061;;3717425;
M113;;529496;P;893173;F;2 ;;;1;2; ;;04092008;D;003586;001;2008;08102008;;;;;;;;983722;;4472136;
M113;;529496;P;893142;F;2 ;;;1;2; ;;04092008;D;003586;001;2008;08102008;;;;;;;;983722;;4472134;
M113;;529497;P;893142;F;2 ;;;1;2; ;;04092008;D;003586;001;2008;08102008;;;;;;;;983722;;4472133;
M113;;529497;P;893173;F;2 ;;;1;2; ;;04092008;D;003586;001;2008;08102008;;;;;;;;983722;;4472135;
M113;;530961;P;1002771;F;2 ;;;1;6; ;;02112009;D;005237;001;2012;30072012;;;;;;;;1156259;;4934957;
M113;;530961;P;1002772;F;2 ;;;1;6; ;;02112009;D;005237;001;2012;30072012;;;;;;;;1156259;;4934962;
M113;;530961;P;1002774;F;4 ;;;1;6; ;;02112009;D;005237;004;2012;19092012;;;;;;;;1162049;;4949676;
M113;;530961;P;1012733;F;2 ;;;1;6; ;;23112012;A;007294;001;2012;27122012;;;;;;;;1174135;;4982227;
M113;;531924;P;663210;F;1 ;;;0;0; ;;15092003;D;003452;001;2003;13102003;;;;;;;;654627;;3742105;
M113;;531924;P;662857;F;1 ;;;0;0; ;;06052005;D;001946;001;2005;13062005;;;;;;;;720081;;3934799;
M113;;531977;P;704829;F;2 ;;;1;2;C;531978;10092003;D;003467;001;2003;14102003;;;;;;;;654702;;3742371;
M113;;531977;P;704854;F;2 ;;;1;2;C;531978;10092003;D;003467;001;2003;14102003;;;;;;;;654702;;3742373;
M113;;531978;P;704829;F;2 ;;;1;2;C;531977;10092003;D;003467;001;2003;14102003;;;;;;;;654702;;3742372;
M113;;531978;P;704854;F;2 ;;;1;2;C;531977;10092003;D;003467;001;2003;14102003;;;;;;;;654702;;3742374;
M113;;532320;P;661106;F;2 ;;;1;2; ;;07032003;D;003557;001;2003;21102003;;;;;;;;655504;;3744836;
M113;;532320;P;661104;F;1 ;;;0;0; ;;07032003;D;003557;002;2003;21102003;;;;;;;;655505;;3744838;
M113;;532320;P;661093;F;1 ;;;0;0; ;;07032003;D;003557;002;2003;21102003;;;;;;;;655505;;3744837;
M113;;532320;P;660924;F;1 ;;;0;0; ;;07032003;D;003557;002;2003;21102003;;;;;;;;655505;;3744839;
M113;;532389;P;662929;F;1 ;;;0;0; ;;19092003;D;003570;001;2003;22102003;;;;;;;;655647;;3745229;
M113;;532389;P;662930;F;1 ;;;0;0; ;;19092003;D;003570;001;2003;22102003;;;;;;;;655647;;3745230;
M113;;532389;P;662931;F;1 ;;;0;0; ;;19092003;D;003570;001;2003;22102003;;;;;;;;655647;;3745231;
M113;;532591;P;663413;F;2 ;;;1;2;C;649183;31072007;D;012512;002;2007;10092007;;;;;;;;939431;;4336664;
M113;;532591;P;663401;F;2 ;;;1;2;C;649183;31072007;D;012512;002;2007;10092007;;;;;;;;939431;;4336662;
M113;;532647;P;711439;F;2 ;;;1;2; ;;15102003;D;003639;001;2003;28102003;;;;;;;;656234;;3746607;
M113;;532647;P;711444;F;2 ;;;1;2; ;;15102003;D;003639;001;2003;28102003;;;;;;;;656234;;3746609;
M113;;532648;P;711444;F;2 ;;;1;2; ;;15102003;D;003639;001;2003;28102003;;;;;;;;656234;;3746610;
M113;;532648;P;711439;F;2 ;;;1;2; ;;15102003;D;003639;001;2003;28102003;;;;;;;;656234;;3746608;
M113;;532648;P;661396;F;2 ;;;1;2; ;;31032008;D;001452;001;2009;28042009;;;;;;;;1006167;;4537719;
M113;;532862;P;662547;F;1 ;;;0;0; ;;08102003;D;003710;001;2003;31102003;;;;;;;;656635;;3747739;
M113;;532862;P;662534;F;1 ;;;0;0; ;;08102003;D;003710;001;2003;31102003;;;;;;;;656635;;3747738;
M113;;533356;P;704824;F;2 ;;;1;2; ;;02072003;D;003806;001;2003;14112003;;;;;;;;657841;;3751194;
M113;;533356;P;704844;F;2 ;;;1;2; ;;02072003;D;003806;001;2003;14112003;;;;;;;;657841;;3751196;
M113;;533357;P;704844;F;2 ;;;1;2; ;;02072003;D;003806;001;2003;14112003;;;;;;;;657841;;3751197;
M113;;533357;P;704824;F;2 ;;;1;2; ;;02072003;D;003806;001;2003;14112003;;;;;;;;657841;;3751195;
M113;;533507;P;903801;F;1 ;;;0;0; ;;15122009;D;000447;001;2010;08022010;;;;;;;;1034577;;4624631;
M113;;533507;P;903798;F;1 ;;;0;0; ;;15122009;D;000447;001;2010;08022010;;;;;;;;1034577;;4624630;
M113;;533507;P;903786;F;1 ;;;0;0; ;;15122009;D;000447;001;2010;08022010;;;;;;;;1034577;;4624629;
M113;;533539;P;673352;F;2 ;;;1;2; ;;04072003;D;003882;001;2003;20112003;;;;;;;;658355;;3752730;
M113;;533539;P;673359;F;2 ;;;1;2; ;;04072003;D;003882;001;2003;20112003;;;;;;;;658355;;3752732;
M113;;533539;P;859553;F;1 ;;;0;0; ;;31032007;A;009550;001;2007;31032007;;;;;;;;917684;;4275169;
M113;;533540;P;673359;F;2 ;;;1;2; ;;04072003;D;003882;001;2003;20112003;;;;;;;;658355;;3752733;
M113;;533540;P;673352;F;2 ;;;1;2; ;;04072003;D;003882;001;2003;20112003;;;;;;;;658355;;3752731;
M113;;533543;P;1044297;F;2 ;;;1;2; ;;08072014;D;003053;001;2014;31072014;;;;;;;;1242870;;5155662;
M113;;533544;P;1044297;F;2 ;;;1;2; ;;08072014;D;003053;001;2014;31072014;;;;;;;;1242870;;5155663;
M113;;533888;P;670471;F;1 ;;;0;0; ;;24022005;D;000729;001;2005;24022005;;;;;;;;704213;;3901517;
M113;;533888;P;670470;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009894;
M113;;533888;P;662888;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009891;
M113;;533888;P;1028272;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060421;
M113;;533888;P;1028273;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060424;
M113;;533888;P;1038583;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5116997;
M113;;533888;P;1038584;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5117000;
M113;;533888;P;1038585;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5117003;
M113;;533889;P;897881;F;1 ;;;0;0; ;;08082008;A;002973;001;2008;11082008;;;;;;;;977674;;4453089;
M113;;533889;P;670470;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009893;
M113;;533889;P;662888;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009890;
M113;;533889;P;1028273;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060423;
M113;;533889;P;1028272;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060420;
M113;;533889;P;1038585;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5117002;
M113;;533889;P;1038584;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5116999;
M113;;533889;P;1038583;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5116996;
M113;;533890;P;670470;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009895;
M113;;533890;P;662888;F;2 ;;;1;3; ;;29062012;D;001096;002;2013;21032013;;;;;;;;1185492;;5009892;
M113;;533890;P;1028273;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060425;
M113;;533890;P;1028272;F;2 ;;;1;3; ;;21082013;V;003619;001;2013;29082013;;;;;;;;1205495;;5060422;
M113;;533890;P;1038584;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5117001;
M113;;533890;P;1038585;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5117004;
M113;;533890;P;1038583;F;2 ;;;1;3; ;;18022014;V;001172;001;2014;17032014;;;;;;;;1228475;;5116998;
M113;;534063;P;711443;F;1 ;;;0;0; ;;22102003;D;004049;001;2003;01122003;;;;;;;;659554;;3756140;
M113;;534063;P;711442;F;1 ;;;0;0; ;;22102003;D;004049;001;2003;01122003;;;;;;;;659554;;3756138;
M113;;534107;P;662872;F;2 ;;;1;4; ;;31082001;D;004055;001;2003;01122003;;;;;;;;659655;;3756937;
M113;;535395;P;662817;F;2 ;;;500;1000; ;0;12121985;A;003108;001;1985;17021994;1000134;;;;;;;111545;;860035;
M113;;535395;P;662816;F;2 ;;;500;1000; ;0;12121985;A;003108;001;1985;17021994;1000134;;;;;;;111545;;860033;
M113;;535395;P;704831;F;2 ;;;1;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766102;
M113;;535395;P;704846;F;2 ;;;1;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766104;
M113;;535395;P;704849;F;2 ;;;1;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766106;
M113;;535395;P;662116;F;2 ;;;2;18; ;;21032005;D;002621;001;2006;29062006;;;;;;;;822055;;4065031;
M113;;535395;P;662118;F;2 ;;;2;18; ;;21032005;D;002621;001;2006;29062006;;;;;;;;822055;;4065036;
M113;;535395;P;1027848;F;2 ;;;2;18; ;;20082013;A;003506;001;2013;20082013;;;;;;;;1204504;;5057848;
M113;;535396;P;704846;F;2 ;;;9;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766105;
M113;;535396;P;704849;F;2 ;;;9;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766107;
M113;;535396;P;704831;F;2 ;;;9;10; ;;28072003;D;000116;001;2004;12012004;;;;;;;;662908;;3766103;
M113;;535647;P;704830;F;2 ;;;1;2;C;378682;25062003;D;000179;001;2004;15012004;;;;;;;;663388;;3767433;
M113;;535647;P;704845;F;2 ;;;1;2;C;378682;25062003;D;000179;001;2004;15012004;;;;;;;;663388;;3767435;
M113;;535647;P;704838;F;2 ;;;1;2;C;378682;13012004;D;001383;001;2004;15042004;;;;;;;;673839;;3799524;
M113;;535647;P;704839;F;2 ;;;1;2;C;378682;13012004;D;001383;001;2004;15042004;;;;;;;;673839;;3799526;
M113;;536140;P;662709;F;2 ;;;1;2;C;0;02091985;D;002914;005;1985;16051994;1000184;;;;;;;139729;;922525;
M113;;536140;P;662703;F;2 ;;;1;2;C;0;02091985;D;002914;005;1985;16051994;1000184;;;;;;;139729;;922523;
M113;;536140;P;663680;F;2 ;;;24;216; ;;18012008;D;002225;001;2009;08072009;;;;;;;;1013341;;4560375;
M113;;536140;P;663682;F;2 ;;;24;216; ;;18012008;D;002225;001;2009;08072009;;;;;;;;1013341;;4560399;
M113;;536140;P;663681;F;2 ;;;24;216; ;;18012008;D;002225;001;2009;08072009;;;;;;;;1013341;;4560387;
M113;;536140;P;663693;F;2 ;;;87;648; ;;18012008;D;002225;002;2009;08072009;;;;;;;;1013342;;4560423;
M113;;536140;P;663692;F;2 ;;;87;648; ;;18012008;D;002225;002;2009;08072009;;;;;;;;1013342;;4560411;
M113;;536140;P;663694;F;2 ;;;87;648; ;;18012008;D;002225;002;2009;08072009;;;;;;;;1013342;;4560435;
M113;;536140;P;859541;F;2 ;;;87;648; ;;18012008;D;003096;001;2011;11082011;;;;;;;;1097610;;4795565;
M113;;536178;P;711449;F;2 ;;;1;2; ;;23122003;D;000343;001;2004;23012004;;;;;;;;664591;;3771029;
M113;;536178;P;711438;F;2 ;;;1;2; ;;23122003;D;000343;001;2004;23012004;;;;;;;;664591;;3771027;
M113;;536179;P;711438;F;2 ;;;1;2; ;;23122003;D;000343;001;2004;23012004;;;;;;;;664591;;3771028;
M113;;536179;P;711449;F;2 ;;;1;2; ;;23122003;D;000343;001;2004;23012004;;;;;;;;664591;;3771030;
M113;;536180;P;718250;F;1 ;;;0;0; ;;23012004;A;000344;001;2004;23012004;;;;;;;;664592;;3771031;
M113;;536180;P;663060;F;1 ;;;0;0; ;;29111994;D;003511;001;2004;05102004;;;;;;;;689786;;3859087;
M113;;536180;P;663037;F;1 ;;;0;0; ;;17022009;D;000829;001;2009;09032009;;;;;;;;1000914;;4522201;
M113;;536180;P;663056;F;1 ;;;0;0; ;;17022009;D;000829;001;2009;09032009;;;;;;;;1000914;;4522202;
M113;;537198;P;663736;F;2 ;;;1;3; ;;01012014;D;004429;001;2014;05112014;;;;;;;;1253428;;5183471;
M113;;537198;P;662902;F;2 ;;;1;3; ;;01012014;D;004429;001;2014;05112014;;;;;;;;1253428;;5183468;
M113;;537198;P;663687;F;2 ;;;1;3; ;;01012014;D;004429;001;2014;05112014;;;;;;;;1253428;;5183474;
M113;;537198;P;663734;F;2 ;;;1;3; ;;01012014;D;004429;001;2014;05112014;;;;;;;;1253428;;5183477;
