CodiceAmministrativo;Sezione;IdentificativoImmobile;TipoImmobile;Progressivo;TipoRecord;Zona;Categoria;Classe;Consistenza;Superficie;Rendita-lire;Rendita-euro;ValoreImis;Lotto;Edificio;Scala;Interno1;Interno2;Piano1;Piano2;Piano3;Piano4;Piano5;Piano6;Piano7;Piano8;Piano9;Piano10;Piano11;Piano12;DataDiEfficacia;DataDiRegistrazioneInAtti;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;DataDiEfficacia;DataDiRegistrazioneInAtti;TipoNota;NumeroNota;ProgressivoNota;AnnoNota;Partita;Annotazione_ita;Annotazione_ted;IdentificativoMutazioneIniziale;IdentificativoMutazioneFinale;ProtocolloNotifica
L322;;1014980;F;1;1;;C06;1;22;31;61600;31,81;5344,08;;;;;;S1;;;;;;;;;;;;14012013;4022013;V;354;1;2013;;;;;;;;1178969;;201300357;;
L322;;1014984;F;1;1;;A03;2;1;15;72000;37,18;6246,24;;;;;;1;;;;;;;;;;;;14012013;4022013;V;355;1;2013;;;;;;;;1178974;;201300355;;
L322;;1014985;F;1;1;;A03;2;1;20;72000;37,18;6246,24;;;;;   ;1;;;;;;;;;;;;14012013;4022013;A;356;1;2013;;;;;;;;1178976;;201300354;;
L322;;1014986;F;1;1;;A03;2;2,5;56;180000;92,96;15617,28;;;;;   ;T;1;;;;;;;;;;;14012013;4022013;A;356;1;2013;;;;;;;;1178976;;201300354;;
L322;;1014989;F;1;1;;C06;1;80;84;224000;115,69;19435,92;;;;;   ;T;;;;;;;;;;;;15012013;4022013;A;357;1;2013;;;;;;;;1178982;;201300359;;
L322;;1015194;F;2;1;;A03;2;1;19;72000;37,18;6246,24;;;;;;T;;;;;;;;;;;;16012013;7022013;D;386;2;2013;;;;;;;0;1179611;;201300358;;
L322;;1015195;F;1;1;;A03;2;1;19;72000;37,18;6246,24;;;;;   ;1;;;;;;;;;;;;14012013;6022013;A;383;1;2013;;;;;;;;1179371;;201300302;;
L322;;1016767;F;3;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;8042015;29042015;V;1588;1;2015;;;;;;;C;1274427;;;;
L322;;1016768;F;2;1;;A03;3;5,5;115;462000;238,6;40084,8;;;;;;1;;;;;;;;;;;;30012013;12072013;V;2939;1;2013;;;;;;;;1200467;;201300498;;
L322;;1018049;F;1;1;;F02;;;;0;0;0;;;;;   ;T;;;;;;;;;;;;21032013;21032013;A;1129;1;2013;;;;;;;;1185622;;;;
L322;;1020185;F;1;1;;C06;1;25;30;70000;36,15;6073,2;;;;;   ;T;;;;;;;;;;;;31122012;24042013;A;7610;1;2012;;;;;;;;1189978;;201300796;;
L322;;1020186;F;1;1;;A07;3;6,5;150;1560000;805,67;135352,56;;;;;   ;T;1;2;;;;;;;;;;31122012;24042013;A;7610;1;2012;;;;;;;;1189978;;201300796;;
L322;;1021421;F;1;1;;A02;3;4,5;76;472500;244,03;40997,04;;;;;;1;;;;;;;;;;;;29042013;16052013;V;2131;1;2013;;;;;;;;1192978;;201300881;;
L322;;1021422;F;1;1;;A02;3;8,5;206;892500;460,94;77437,92;;;;;;S1;S2;1;2;;;;;;;;;29042013;16052013;V;2131;1;2013;;;;;;;;1192978;;201300881;;
L322;;1021423;F;1;1;;C06;1;68;71;190400;98,33;16519,44;;;;;;S1;;;;;;;;;;;;29042013;16052013;V;2131;1;2013;;;;;;;;1192978;;201300881;;
L322;;1022056;F;1;1;;C06;1;99;108;277200;143,16;24050,88;;;;;   ;S1;;;;;;;;;;;;10052013;23052013;A;2234;1;2013;;;;;;;;1193934;;201300937;;
L322;;1022057;F;1;1;;C06;1;12;12;33600;17,35;2914,8;;;;;   ;S1;;;;;;;;;;;;10052013;23052013;A;2234;1;2013;;;;;;;;1193934;;201300937;;
L322;;1022058;F;2;1;;A07;3;13;321;3120000;1611,35;270706,8;;;;;;S1;T;1;;;;;;;;;;20052016;26052016;V;2202;1;2016;;;;;;;;1319392;;201600696;;
L322;;1022744;F;1;1;;C02;1;26;33;72800;37,6;6316,8;;;;;   ;T;;;;;;;;;;;;23052013;4062013;A;2390;1;2013;;;;;;;;1195485;;201301008;;
L322;;1024052;F;2;1;;C02;1;41;52;114800;59,29;9960,72;;;;;;T;;;;;;;;;;;;21062013;25032014;V;1308;1;2014;;;;;;;;1229481;;201301099;;
L322;;1024053;F;2;1;;A02;4;5,5;98;687500;355,06;59650,08;;;;;;1;;;;;;;;;;;;21062013;25032014;V;1308;1;2014;;;;;;;;1229481;;201301099;;
L322;;1024054;F;3;1;;A02;4;5,5;98;687500;355,06;59650,08;;;;;;2;;;;;;;;;;;;7042014;7042014;V;1479;1;2014;;;;;;;;1230693;;201400462;;
L322;;1024162;F;1;1;;A02;3;4;89;420000;216,91;36440,88;;;;;;1;;;;;;;;;;;;10062013;25062013;V;2693;1;2013;;;;;;;;1198176;;201301138;;
L322;;1024163;F;1;1;;C02;1;11;14;30800;15,91;2672,88;;;;;;S1;;;;;;;;;;;;10062013;25062013;V;2693;1;2013;;;;;;;;1198176;;201301138;;
L322;;1030841;F;5;1;;D01;;;;57663146;29780,53;2032521,17;;;;;;S1;T;1;;;;;;;;;;1062016;29062016;V;2657;1;2016;;;;;;;;1323139;;201600856;;
L322;;1031692;F;1;1;;A04;4;3;63;225000;116,2;19521,6;;;;;;S1;T;2;;;;;;;;;;17102013;11112013;V;4661;1;2013;;;;;;;;1214070;;201301656;;
L322;;1031693;F;1;1;;A04;4;4,5;73;337500;174,3;29282,4;;;;;;S1;1;2;;;;;;;;;;17102013;11112013;V;4661;1;2013;;;;;;;;1214070;;201301656;;
L322;;1032044;F;1;1;;C06;2;14;20;46200;23,86;4008,48;;;;;;T;;;;;;;;;;;;4112013;18112013;V;4785;1;2013;;;;;;;;1214947;;201301721;;
L322;;1032045;F;1;1;;A02;3;7;109;735000;379,6;63772,8;;;;;;T;1;2;;;;;;;;;;4112013;18112013;V;4785;1;2013;;;;;;;;1214947;;201301721;;
L322;;1032398;F;1;1;;A03;2;5,5;126;396000;204,52;34359,36;;;;;;T;;;;;;;;;;;;4112013;25112013;V;4843;1;2013;;;;;;;;1215579;;201301737;;
L322;;1032399;F;1;1;;C02;1;4;6;11200;5,78;971,04;;;;;;1;;;;;;;;;;;;4112013;25112013;V;4843;1;2013;;;;;;;;1215579;;201301737;;
L322;;1032404;F;1;1;;A03;3;6;135;504000;260,29;43728,72;;;;;;1;;;;;;;;;;;;4112013;25112013;V;4845;1;2013;;;;;;;;1215582;;201301744;;
L322;;1032405;F;1;1;;A03;3;5,5;129;462000;238,6;40084,8;;;;;;2;;;;;;;;;;;;4112013;25112013;V;4845;1;2013;;;;;;;;1215582;;201301744;;
L322;;1032408;F;1;1;;C02;1;10;12;28000;14,46;2429,28;;;;;   ;T;;;;;;;;;;;;4112013;25112013;A;4848;1;2013;;;;;;;0;1215590;;201301745;;
L322;;1032875;F;2;1;;F03;;;;0;0;0;;;;;;;;;;;;;;;;;;20112014;24122014;V;5137;1;2014;;;;;;;;1259161;;;;
L322;;1032876;F;1;1;;A07;1;10,5;256;1837500;948,99;159430,32;;;;;   ;1;;;;;;;;;;;;14112013;29112013;A;4961;1;2013;;;;;;;;1216485;;201301785;;
L322;;1032877;F;1;1;;F03;;;;0;0;0;;;;;   ;S1;;;;;;;;;;;;14112013;29112013;A;4961;1;2013;;;;;;;;1216485;;;;
L322;;1032878;F;1;1;;F03;;;;0;0;0;;;;;   ;S1;;;;;;;;;;;;14112013;29112013;A;4961;1;2013;;;;;;;;1216485;;;;
L322;;1032879;F;1;1;;F03;;;;0;0;0;;;;;   ;S1;;;;;;;;;;;;14112013;29112013;A;4961;1;2013;;;;;;;;1216485;;;;
L322;;1032880;F;1;1;;C06;1;37;37;103600;53,5;8988;;;;;   ;T;;;;;;;;;;;;14112013;29112013;A;4961;1;2013;;;;;;;;1216485;;201301785;;
L322;;1033306;F;2;1;;C06;1;297;170;831600;429,49;0;;;;;;T;1;;;;;;;;;;;12122014;12122014;V;4978;1;2014;;;;;;;;1257792;;201301820;;
L322;;1033307;F;1;1;;C06;1;136;77;380800;196,67;33040,56;;;;;;T;1;;;;;;;;;;;5122013;5122013;V;5039;1;2013;;;;;;;;1217340;;201301820;;
L322;;1034256;F;2;1;;A03;3;6;122;504000;260,29;43728,72;;;;;;T;1;2;;;;;;;;;;19122013;23042015;V;1477;1;2015;;;;;;;;1273654;;201301947;;
L322;;1034257;F;2;1;;A03;3;6;121;504000;260,29;43728,72;;;;;;T;1;2;;;;;;;;;;19122013;23042015;V;1477;1;2015;;;;;;;;1273654;;201301947;;
L322;;1034259;F;2;1;;C06;1;101;109;282800;146,05;24536,4;;;;;;S1;;;;;;;;;;;;19122013;23042015;V;1477;1;2015;;;;;;;;1273654;;201301946;;
L322;;1035337;F;1;1;;A02;4;7;200;875000;451,9;75919,2;;;;;;S1;T;1;;;;;;;;;;30122013;14012014;V;5325;1;2013;;;;;;;;1220742;;201400058;;
L322;;1035338;F;2;1;;C02;1;55;55;154000;79,53;13361,04;;;;;;S1;T;1;2;;;;;;;;;30122013;3042014;V;1452;1;2014;;;;;;;;1230430;;201400058;;
L322;;1036598;F;1;1;;C06;1;44;52;123200;63,63;10689,84;;;;;;T;;;;;;;;;;;;18122013;4022014;A;5427;1;2013;;;;;;;;1223650;;201400167;;
L322;;1036599;F;1;1;;A02;4;9;340;1125000;581,01;97609,68;;;;;;T;1;2;;;;;;;;;;18122013;4022014;A;5427;1;2013;;;;;;;;1223650;;201400167;;
L322;;1038290;F;1;1;;A03;3;9;213;756000;390,44;65593,92;;;;;;T;1;2;3;;;;;;;;;11022014;11032014;V;1016;1;2014;;;;;;;;1227669;;201400300;;
L322;;1038292;F;1;1;;F02;;;;0;0;0;;;;;   ;T;;;;;;;;;;;;11032014;11032014;A;1018;1;2014;;;;;;;;1227677;;;;
L322;;1039311;F;1;1;;A07;2;10;286;2050000;1058,74;177868,32;;;;;;S1;T;1;;;;;;;;;;27022014;27032014;A;1376;1;2014;;;;;;;;1229818;;201400436;;
L322;;1040726;F;1;1;;C02;2;20;24;62000;32,02;5379,36;;;;;;T;;;;;;;;;;;;7042014;22042014;A;1694;1;2014;;;;;;;;1232372;;201400508;;
L322;;1041719;F;2;1;;C06;1;52;49;145600;75,2;12633,6;;;;;;T;;;;;;;;;;;;8052014;1122014;V;4742;1;2014;;;;;;;;1256317;;201400591;;
L322;;1041720;F;2;1;;C06;1;30;51;84000;43,38;7287,84;;;;;;T;;;;;;;;;;;;8052014;1122014;V;4742;1;2014;;;;;;;;1256317;;201400591;;
L322;;1041721;F;2;1;;F03;;;;0;0;0;;;;;;1;;;;;;;;;;;;8052014;1122014;V;4742;1;2014;;;;;;;;1256317;;;;
L322;;1041722;F;2;1;;F03;;;;0;0;0;;;;;;2;;;;;;;;;;;;8052014;1122014;V;4742;1;2014;;;;;;;;1256317;;;;
L322;;1043730;F;1;1;;F01;;;;0;0;0;;;;;   ;T;;;;;;;;;;;;20062014;20062014;A;2400;1;2014;;;;;;;;1238197;;;;
L322;;1044788;F;1;1;;C06;1;46;108;128800;66,52;11175,36;;;;;;T;;;;;;;;;;;;14072014;14072014;A;2792;1;2014;;;;;;;;1240621;;201400845;;
L322;;1044789;F;1;1;;C02;1;101;119;282800;146,05;24536,4;;;;;;T;;;;;;;;;;;;14072014;14072014;A;2794;1;2014;;;;;;;;1240625;;201400844;;
L322;;1046861;F;2;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;20052016;8062016;V;2348;1;2016;;;;;;;C;1320603;;;;
L322;;1046862;F;3;1;;C06;1;65;72;182000;94;15792;;;;;;T;;;;;;;;;;;;6082014;21072016;D;3122;3;2016;;;;;;;0;1326605;;201401003;;
L322;;1047653;F;1;1;;C02;2;24;22;74400;38,42;6454,56;;;;;;T;;;;;;;;;;;;16092014;16092014;A;3644;1;2014;;;;;;;;1247188;;201401081;;
L322;;1047938;F;1;1;;F01;;;;0;0;0;;;;;   ;T;;;;;;;;;;;;18092014;18092014;A;3765;1;2014;;;;;;;;1247708;;;;
L322;;1050357;F;1;1;;A02;2;6;179;540000;278,89;46853,52;;;;;;2;3;;;;;;;;;;;15102014;7112014;V;4465;1;2014;;;;;;;;1253737;;201401330;;
L322;;1051546;F;2;1;;C06;2;12;13;39600;20,45;3435,6;;;;;;2;;;;;;;;;;;;2051997;16042015;V;1362;1;2015;;;;;;;;1272629;;;;
L322;;1052405;F;3;1;;F01;;;;0;0;0;;;;;;T;;;;;;;;;;;;19112014;16042015;D;1370;2;2015;;;;;;;0;1272683;;;;
L322;;1052406;F;2;1;;C06;1;14;22;39200;20,25;3402;;;;;;T;;;;;;;;;;;;19112014;16042015;V;1363;1;2015;;;;;;;;1272634;;201401491;;
L322;;1052407;F;2;1;;A03;2;1,5;32;108000;55,78;9371,04;;;;;;1;;;;;;;;;;;;19112014;16042015;V;1363;1;2015;;;;;;;;1272634;;201401491;;
L322;;1052408;F;2;1;;A03;2;1,5;33;108000;55,78;9371,04;;;;;;2;;;;;;;;;;;;19112014;16042015;V;1363;1;2015;;;;;;;;1272634;;201401491;;
L322;;1052409;F;2;1;;C02;1;14;18;39200;20,25;3402;;;;;;3;;;;;;;;;;;;19112014;16042015;V;1363;1;2015;;;;;;;;1272634;;201401491;;
L322;;1052423;F;3;1;;F01;;;;0;0;0;;;;;;T;;;;;;;;;;;;19112014;16042015;D;1369;2;2015;;;;;;;0;1272677;;;;
L322;;1052424;F;2;1;;C06;1;14;21;39200;20,25;3402;;;;;;T;;;;;;;;;;;;19112014;16042015;V;1362;1;2015;;;;;;;;1272629;;201401492;;
L322;;1052425;F;2;1;;A03;1;4;100;244000;126,02;21171,36;;;;;;1;;;;;;;;;;;;19112014;16042015;V;1362;1;2015;;;;;;;;1272629;;201401492;;
L322;;1052426;F;2;1;;A03;1;4,5;107;274500;141,77;23817,36;;;;;;1;2;;;;;;;;;;;19112014;16042015;V;1362;1;2015;;;;;;;;1272629;;201401492;;
L322;;1052427;F;2;1;;C02;1;77;91;215600;111,35;18706,8;;;;;;3;;;;;;;;;;;;19112014;16042015;V;1362;1;2015;;;;;;;;1272629;;201401492;;
L322;;1052924;F;2;1;;A03;3;6,5;157;546000;281,99;47374,32;;;;;;S1;T;1;;;;;;;;;;25112014;21102016;V;4557;1;2016;;;;;;;;1337048;;;;
L322;;1052925;F;2;1;;C02;1;125;153;350000;180,76;30367,68;;;;;;S1;2;;;;;;;;;;;25112014;21102016;V;4557;1;2016;;;;;;;;1337048;;;;
L322;;1053837;F;2;1;;C02;1;23;29;64400;33,26;5587,68;;;;;;S1;;;;;;;;;;;;16122014;19032015;V;973;1;2015;;;;;;;;1269463;;201500025;;
L322;;1053838;F;3;1;;A02;3;6;121;630000;325,37;54662,16;;A;;;;2;;;;;;;;;;;;16112015;23112015;V;4292;1;2015;;;;;;;;1296919;;201501532;;
L322;;1053839;F;3;1;;A02;3;5;108;525000;271,14;45551,52;;A;;;;2;3;;;;;;;;;;;24112015;1122015;V;4406;1;2015;;;;;;;;1297987;;201501568;;
L322;;1053840;F;2;1;;C02;1;36;38;100800;52,06;8746,08;;A;;;;3;;;;;;;;;;;;16122014;19052015;V;1848;1;2015;;;;;;;;1276395;;201500025;;
L322;;1053841;F;2;1;;A02;2;6,5;119;585000;302,13;50757,84;;B;;;;2;;;;;;;;;;;;16122014;19032015;V;973;1;2015;;;;;;;;1269463;;201500025;;
L322;;1053842;F;3;1;;A02;3;5;108;525000;271,14;45551,52;;B;;;;3;;;;;;;;;;;;16112015;23112015;V;4291;1;2015;;;;;;;;1296907;;201501531;;
L322;;1053843;F;2;1;;C02;1;36;38;100800;52,06;8746,08;;B;;;;3;;;;;;;;;;;;16122014;19032015;V;973;1;2015;;;;;;;;1269463;;201500025;;
L322;;1053844;F;2;1;;C02;1;3;4;8400;4,34;729,12;;;;;;S1;;;;;;;;;;;;16122014;19032015;V;973;1;2015;;;;;;;;1269463;;201500025;;
L322;;1053845;F;2;1;;C02;1;7;9;19600;10,12;1700,16;;;;;;S1;;;;;;;;;;;;16122014;19052015;V;1848;1;2015;;;;;;;;1276395;;201500025;;
L322;;1053846;F;2;1;;C06;2;56;63;184800;95,44;16033,92;;;;;;S1;;;;;;;;;;;;16122014;19052015;V;1848;1;2015;;;;;;;;1276395;;201500025;;
L322;;1053847;F;3;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;4022016;4022016;V;394;1;2016;;;;;;;C;1305802;;;;
L322;;1053848;F;2;1;;C06;2;46;47;151800;78,4;13171,2;;;;;;S1;;;;;;;;;;;;16122014;19032015;V;973;1;2015;;;;;;;;1269463;;201500025;;
L322;;1053849;F;3;1;;;;;;0;0;0;;;;;;;;;;;;;;;;;;5022016;5022016;V;412;1;2016;;;;;;;C;1305927;;;;
L322;;1053850;F;3;1;;C06;2;24;28;79200;40,9;6871,2;;;;;;S1;;;;;;;;;;;;5072016;26072016;V;3201;1;2016;;;;;;;;1327115;;201601012;;
L322;;1053851;F;2;1;;C06;2;45;51;148500;76,69;12883,92;;;;;;S1;;;;;;;;;;;;16122014;19052015;V;1848;1;2015;;;;;;;;1276395;;201500025;;
L322;;1053888;F;1;1;;F03;;;;0;0;0;;;;;;;;;;;;;;;;;;7012015;8012015;V;50;1;2015;;;;;;;;1259943;;;;
L322;;1053912;F;1;1;;C07;1;28;28;30800;15,91;2672,88;;;;;;S1;;;;;;;;;;;;15122014;8012015;A;5199;1;2014;;;;;;;;1260064;;201500027;;
L322;;1053913;F;1;1;;C07;1;10;11;11000;5,68;954,24;;;;;;S1;;;;;;;;;;;;15122014;8012015;A;5199;1;2014;;;;;;;;1260064;;201500027;;
L322;;1057080;F;1;1;;C06;1;122;128;341600;176,42;29638,56;;;;;;T;;;;;;;;;;;;6032015;6032015;A;790;1;2015;;;;;;;;1267732;;201500300;;
L322;;1057081;F;1;1;;A07;3;7,5;186;1800000;929,62;156176,16;;;;;;T;1;2;;;;;;;;;;6032015;6032015;A;790;1;2015;;;;;;;;1267732;;201500300;;
L322;;1057349;F;1;1;;A07;2;6;118;1230000;635,24;106720,32;;;;;;T;2;;;;;;;;;;;13022015;11032015;V;865;1;2015;;;;;;;;1268334;;201500327;;
L322;;1059834;F;1;1;;C02;1;22;29;61600;31,81;5344,08;;;;;;T;1;;;;;;;;;;;23032015;22042015;A;1429;1;2015;;;;;;;;1273390;;201500525;;
L322;;1060289;F;1;1;;A02;3;4,5;161;472500;244,03;40997,04;;;;;;2;3;;;;;;;;;;;8042015;29042015;V;1588;1;2015;;;;;;;;1274427;;201500584;;
L322;;1060290;F;1;1;;F03;;;;0;0;0;;;;;;T;;;;;;;;;;;;8042015;29042015;V;1588;1;2015;;;;;;;;1274427;;;;
L322;;1060840;F;1;1;;C02;1;106;201;296800;153,28;25751,04;;;;;;T;1;2;;;;;;;;;;13042015;11052015;A;1731;1;2015;;;;;;;;1275552;;201500634;;
L322;;1061021;F;1;1;;A04;1;1,5;30;97500;50,35;8458,8;;;;;;T;1;2;3;;;;;;;;;23042015;15052015;V;1812;1;2015;;;;;;;;1276083;;201500669;;
L322;;1061063;F;1;1;;C02;1;30;44;84000;43,38;7287,84;;;;;;T;;;;;;;;;;;;28042015;18052015;A;1823;1;2015;;;;;;;;1276163;;201500663;;
L322;;1062069;F;1;1;;A03;4;6,5;166;643500;332,34;55833,12;;;;;;T;1;2;;;;;;;;;;25052015;8062015;V;2102;1;2015;;;;;;;;1278355;;201500774;;
L322;;1062070;F;1;1;;A03;4;3,5;88;346500;178,95;30063,6;;;;;;T;1;;;;;;;;;;;25052015;8062015;V;2102;1;2015;;;;;;;;1278355;;201500774;;
L322;;1062071;F;1;1;;C06;1;53;61;148400;76,64;12875,52;;;;;;T;;;;;;;;;;;;25052015;8062015;V;2102;1;2015;;;;;;;;1278355;;201500774;;
L322;;1063145;F;1;1;;F03;;;;0;0;0;;1;;;;S1;T;1;2;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063146;F;2;1;;A02;4;8,5;160;1062500;548,74;92188,32;;;;;;S1;T;1;;;;;;;;;;23062016;5072016;V;2760;1;2016;;;;;;;;1323813;;201600883;;
L322;;1063147;F;2;1;;A02;4;8,5;162;1062500;548,74;92188,32;;;;;;S1;T;1;;;;;;;;;;27102015;3112015;V;3980;1;2015;;;;;;;;1294551;;201501447;;
L322;;1063148;F;2;1;;A02;4;10;255;1250000;645,57;108455,76;;;;;;S1;T;1;2;;;;;;;;;9112016;17112016;V;4733;1;2016;;;;;;;;1338402;;201601461;;
L322;;1063149;F;2;1;;A02;4;10;262;1250000;645,57;108455,76;;;;;;S1;T;1;2;;;;;;;;;9112016;17112016;V;4732;1;2016;;;;;;;;1338401;;201601460;;
L322;;1063150;F;1;1;;F03;;;;0;0;0;;;;;;S1;T;1;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063151;F;1;1;;F03;;;;0;0;0;;;;;;S1;T;1;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063152;F;1;1;;F03;;;;0;0;0;;;;;;S1;T;1;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063153;F;1;1;;F03;;;;0;0;0;;;;;;S1;T;1;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063154;F;1;1;;F03;;;;0;0;0;;;;;;S1;T;1;2;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063155;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063156;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063157;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063158;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063159;F;1;1;;F03;;;;0;0;0;;;;;;T;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063160;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063161;F;2;1;;C06;1;29;33;81200;41,94;7045,92;;;;;;S1;;;;;;;;;;;;23062016;5072016;V;2760;1;2016;;;;;;;;1323813;;201600883;;
L322;;1063162;F;2;1;;C06;1;29;32;81200;41,94;7045,92;;;;;;S1;;;;;;;;;;;;27102015;3112015;V;3980;1;2015;;;;;;;;1294551;;201501447;;
L322;;1063163;F;2;1;;C06;1;39;46;109200;56,4;9475,2;;;;;;S1;;;;;;;;;;;;9112016;17112016;V;4733;1;2016;;;;;;;;1338402;;201601461;;
L322;;1063164;F;2;1;;C06;1;39;46;109200;56,4;9475,2;;;;;;S1;;;;;;;;;;;;9112016;17112016;V;4732;1;2016;;;;;;;;1338401;;201601460;;
L322;;1063165;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063166;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063167;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063168;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063169;F;1;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2072015;A;2435;1;2015;;;;;;;;1280906;;;;
L322;;1063170;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063171;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063172;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063173;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063174;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063175;F;2;1;;F03;;;;0;0;0;;;;;;S1;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063176;F;2;1;;F03;;;;0;0;0;;;;;;T;;;;;;;;;;;;18052015;2022016;D;309;2;2016;;;;;;;0;1305169;;;;
L322;;1063910;F;1;1;;A07;2;8,5;184;1742500;899,93;151188,24;;;;;;2;;;;;;;;;;;;23062015;14072015;V;2576;1;2015;;;;;;;;1282096;;201500936;;
L322;;1064836;F;1;1;;D10;;;;2700051;1394,46;0;;;;;;T;;;;;;;;;;;;9072015;30072015;A;2811;1;2015;;;;;;;;1283877;;201500983;;
L322;;1064837;F;1;1;;D10;;;;1583094;817,6;0;;;;;;T;;;;;;;;;;;;9072015;30072015;A;2813;1;2015;;;;;;;;1283879;;201500984;;
L322;;1065107;F;1;1;;A02;3;0,5;8;52500;27,11;4554,48;;;;;;1;;;;;;;;;;;;27072015;6082015;A;2878;1;2015;;;;;;;;1284638;;;;
L322;;1065108;F;1;1;;F05;;;;0;0;0;;;;;;2;;;;;;;;;;;;27072015;6082015;A;2878;1;2015;;;;;;;;1284638;;;;
L322;;1065118;F;1;1;;A02;3;2,5;61;262500;135,57;22775,76;;;;;;2;;;;;;;;;;;;29072015;6082015;V;2880;1;2015;;;;;;;;1284652;;;;
L322;;1066395;F;1;1;;D07;;;;13661314;7055,48;481536,51;;;;;;T;1;;;;;;;;;;;17082015;3092015;V;3211;1;2015;;;;;;;;1287611;;201501151;;
L322;;1066646;F;3;1;;C06;1;10;13;28000;14,46;2429,28;;;;;;T;;;;;;;;;;;;4092015;19112015;D;4281;3;2015;;;;;;;0;1296771;;201501177;;
L322;;1066647;F;3;1;;C02;1;84;102;235200;121,47;20406,96;;;;;;T;3;;;;;;;;;;;4092015;19112015;D;4281;3;2015;;;;;;;0;1296771;;201501177;;
L322;;1066648;F;3;1;;C06;1;14;20;39200;20,25;3402;;;;;;T;;;;;;;;;;;;4092015;19112015;D;4281;3;2015;;;;;;;0;1296771;;201501177;;
L322;;1066649;F;3;1;;A02;3;5;94;525000;271,14;45551,52;;;;;;1;;;;;;;;;;;;18082016;30082016;V;3705;1;2016;;;;;;;;1331227;;201601174;;
L322;;1066650;F;2;1;;A02;2;4,5;94;405000;209,17;35140,56;;;;;;2;;;;;;;;;;;;4092015;10112015;V;4145;1;2015;;;;;;;;1295579;;201501177;;
L322;;1066904;F;2;1;;A11;1;5,5;86;236500;122,14;20519,52;;;;;;T;1;;;;;;;;;;;10092015;10052016;V;1914;1;2016;;;;;;;;1317269;;201501191;;
L322;;1066905;F;2;1;;A11;1;2,5;27;107500;55,52;9327,36;;;;;;2;;;;;;;;;;;;10092015;10052016;V;1914;1;2016;;;;;;;;1317269;;201501191;;
L322;;1067605;F;2;1;;C01;5;113;134;1401200;723,66;41791,37;;;;;;T;;;;;;;;;;;;25092015;7042016;V;1435;1;2016;;;;;;;;1313580;;201501260;;
