CODICE AMMINISTRATIVO;SEZIONE;IDENTIFICATIVO SOGGETTO;TIPO SOGGETTO;IDENTIFICATIVO IMMOBILE;TIPO IMMOBILE;COMUNE CATASTALE;TIPO PARTICELLA;IDENTIFICATIVO PARTICELLA;PORZIONE MATERIALE;LINGUA;TESTO NON CODIFICATO;CODICE DIRITTO;TITOLO NON CODIFICATO ITA;TITOLO NON CODIFICATO TED;QUOTA NUMERATORE;QUOTA DENOMINATORE;REGIME;SOGGETTO DI RIFERIMENTO;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;PARTITA;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;IDENTIFICATIVO MUTAZIONE INIZIALE;IDENTIFICATIVO MUTAZIONE FINALE;IDENTIFICATIVO TITOLARITA
L322;;10825217;P;627986;F;404;1;468/1;6;;;2;;;2;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459723
L322;;10825217;P;627984;F;404;1;468/1;4;;;2;;;2;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459717
L322;;10825217;P;627983;F;404;1;468/1;3;;;2;;;2;8; ;;16051969;G;916;0;1969;27022007;;;;;;;;12174710;;11459714
L322;;10825217;P;627982;F;404;1;468/1;2;;;2;;;2;8; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11459711
L322;;10825217;P;627646;F;404;1;726; ;;;2;;;2;8; ;;19091983;G;2681;0;1983;27022007;;;;;;;;12174725;;11460913
L322;;10825217;P;627981;F;404;1;468/1;1;;;1;;;0;0; ;;19041984;G;1296;0;1984;9032007;;;;;;;;12181682;;11459707
L322;;10825221;P;628106;F;404;1;200/1; ;;;1;;;0;0; ;;30101998;G;4286;0;1998;5032007;;;;;;;;12178594;;11458445
L322;;10825223;P;627659;F;404;1;737; ;;;2;;;1;3; ;;8102001;G;3531;0;2001;23112001;;;;;;;;13021043;;11460966
L322;;10825223;P;627658;F;404;1;737; ;;;2;;;1;3; ;;8102001;G;3531;0;2001;23112001;;;;;;;;13021043;;11460960
L322;;10825223;P;627975;F;404;1;211/2;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458477
L322;;10825223;P;627967;F;404;1;211/2;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458482
L322;;10825223;P;627967;F;404;1;211/1;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458475
L322;;10825223;P;881038;F;404;1;979; ;;;1;;;0;0; ;;28032003;G;1424;0;2003;16022004;;;;;;;;13081714;;11461747
L322;;10825223;P;881037;F;404;1;979; ;;;1;;;0;0; ;;28032003;G;1424;0;2003;16022004;;;;;;;;13081714;;11461746
L322;;10825229;P;626882;F;404;1;104; ;;;1;;;0;0; ;;12051982;G;1533;0;1982;1032007;;;;;;;;12176708;;11458042
L322;;10825229;P;626883;F;404;1;104; ;;;1;;;0;0; ;;12051982;G;1533;0;1982;1032007;;;;;;;;12176708;;11458045
L322;;10825257;P;626879;F;404;1;100;2;;;2;;;1;2;C;10825348;5111992;G;3699;0;1992;14022007;;;;;;;;12165250;;11458035
L322;;10825257;P;626879;F;404;1;98;2;;;2;;;1;2;C;10825348;5111992;G;3699;0;1992;14022007;;;;;;;;12165250;;11458033
L322;;10825274;P;627450;F;404;1;622;7;;;2;;;1;2; ;;5122002;G;5047;0;2002;27082003;;;;;;;;13067655;;11460416
L322;;10825274;P;627452;F;404;1;622;9;;;2;;;1;2; ;;5122002;G;5047;0;2002;27082003;;;;;;;;13067655;;11460420
L322;;10825274;P;627451;F;404;1;622;8;;;2;;;1;2; ;;5122002;G;5047;0;2002;27082003;;;;;;;;13067655;;11460418
L322;;10825274;P;627449;F;404;1;622;6;;;2;;;1;2; ;;5122002;G;5047;0;2002;27082003;;;;;;;;13067655;;11460414
L322;;10825276;P;992629;F;404;1;316/6; ;;;2;;;1;6; ;;2091985;G;2625;0;1985;21022007;;1032017;G;1150;0;2017;15032017;12170164;13776553;11458924
L322;;10825276;P;628222;F;404;1;316/4; ;;;2;;;1;6; ;;2091985;G;2625;0;1985;21022007;;1032017;G;1150;0;2017;15032017;12170164;13776553;11458920
L322;;10825296;P;626888;F;404;1;107;2;;;2;;;1;12; ;;5012004;G;7;0;2004;16112004;;;;;;;;13114401;;11458066
L322;;10825296;P;627543;F;404;1;660;8;;;2;;;1;24; ;;5012004;G;7;0;2004;16112004;;;;;;;;13114401;;11460710
L322;;10825306;P;992626;F;404;1;254/3; ;;;2;;;2;1050; ;;1041983;G;986;0;1983;15022007;;;;;;;;12165987;;11458701
L322;;10825315;P;626859;F;404;1;83;1;;;1;;;0;0; ;;26041993;G;1639;0;1993;14022007;;;;;;;;12165599;;11457989
L322;;10825315;P;626858;F;404;1;84;2;;;1;;;0;0; ;;26041993;G;1639;0;1993;14022007;;;;;;;;12165599;;11457992
L322;;10825315;P;626858;F;404;1;83;2;;;1;;;0;0; ;;26041993;G;1639;0;1993;14022007;;;;;;;;12165599;;11457988
L322;;10825315;P;626859;F;404;1;84;1;;;1;;;0;0; ;;26041993;G;1639;0;1993;14022007;;;;;;;;12165599;;11457993
L322;;10825315;P;626860;F;404;1;84;1;;;1;;;0;0; ;;26041993;G;1639;0;1993;14022007;;;;;;;;12165599;;11457990
L322;;10825318;P;627579;F;404;1;683;1;;;1;;;0;0; ;;6031986;G;822;0;1986;27042007;;;;;;;;12206854;;11460805
L322;;10825318;P;627577;F;404;1;683;1;;;1;;;0;0; ;;6031986;G;822;0;1986;27042007;;;;;;;;12206854;;11460803
L322;;10825321;P;628040;F;404;1;166/1; ;;;2;;;1;6; ;;11042003;G;1667;0;2003;24042003;;;;;;;;13083537;;11458393
L322;;10825321;P;628056;F;404;1;166/2; ;;;2;;;1;6; ;;11042003;G;1667;0;2003;24042003;;;;;;;;13083537;;11458398
L322;;10825323;P;627824;F;404;1;853; ;;;2;;;1;2;C;10712299;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461290
L322;;10825323;P;627822;F;404;1;853; ;;;2;;;1;2;C;10712299;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461287
L322;;10825323;P;627823;F;404;1;853; ;;;2;;;1;2;C;10712299;17011990;G;207;0;1990;10052007;;;;;;;;12213076;;11461281
L322;;10825323;P;627921;F;404;1;906;6;;;2;;;1;2; ;;24012007;G;359;0;2007;5022007;;;;;;;;13254247;;11461466
L322;;10825323;P;627907;F;404;1;906;6;;;2;;;1;2; ;;24012007;G;359;0;2007;5022007;;;;;;;;13254247;;11461447
L322;;10825323;P;627908;F;404;1;906;6;;;2;;;1;2; ;;24012007;G;359;0;2007;5022007;;;;;;;;13254247;;11461449
L322;;10825325;P;627764;F;404;1;827; ;;;2;;;1;2;C;10824917;30041986;G;1543;0;1986;5032007;;;;;;;;12178756;;11461188
L322;;10825325;P;627765;F;404;1;827; ;;;2;;;1;2;C;10824917;30041986;G;1543;0;1986;5032007;;;;;;;;12178756;;11461190
L322;;10825335;P;628073;F;404;1;375/1; ;;;2;;;1;4; ;;11011965;G;65;0;1965;7032007;;;;;;;;12179994;;11459313
L322;;10825335;P;628071;F;404;1;375/1; ;;;2;;;1;4; ;;11011965;G;65;0;1965;7032007;;;;;;;;12179994;;11459309
L322;;10825335;P;628075;F;404;1;375/1; ;;;2;;;1;4; ;;11011965;G;65;0;1965;7032007;;;;;;;;12179994;;11459317
L322;;10825335;P;628074;F;404;1;375/1; ;;;2;;;1;4; ;;11011965;G;65;0;1965;7032007;;;;;;;;12179994;;11459315
L322;;10825335;P;628072;F;404;1;375/1; ;;;2;;;1;4; ;;11011965;G;65;0;1965;7032007;;;;;;;;12179994;;11459311
L322;;10825335;P;628072;F;404;1;375/1; ;;;2;;;3;4; ;;7081987;G;3092;0;1987;7032007;;;;;;;;12179995;;11459312
L322;;10825335;P;628073;F;404;1;375/1; ;;;2;;;3;4; ;;7081987;G;3092;0;1987;7032007;;;;;;;;12179995;;11459314
L322;;10825335;P;628075;F;404;1;375/1; ;;;2;;;3;4; ;;7081987;G;3092;0;1987;7032007;;;;;;;;12179995;;11459318
L322;;10825335;P;628074;F;404;1;375/1; ;;;2;;;3;4; ;;7081987;G;3092;0;1987;7032007;;;;;;;;12179995;;11459316
L322;;10825335;P;628071;F;404;1;375/1; ;;;2;;;3;4; ;;7081987;G;3092;0;1987;7032007;;;;;;;;12179995;;11459310
L322;;10825336;P;855187;F;404;1;114; ;;;1;;;0;0; ;;27101967;G;1698;0;1967;21022007;;;;;;;;12170944;;11458119
L322;;10825336;P;992616;F;404;1;89; ;;;2;;;3;6; ;;6092001;G;3092;0;2001;10062002;;;;;;;;13017829;;11458010
L322;;10825341;P;627432;F;404;1;619; ;;;1;;;0;0; ;;14041972;G;761;0;1972;13042007;;;;;;;;12200000;;11460402
L322;;10825341;P;627433;F;404;1;619; ;;;1;;;0;0; ;;14041972;G;761;0;1972;13042007;;;;;;;;12200000;;11460403
L322;;10825348;P;626879;F;404;1;100;2;;;2;;;1;2;C;10825257;5111992;G;3699;0;1992;14022007;;;;;;;;12165250;;11458036
L322;;10825348;P;626879;F;404;1;98;2;;;2;;;1;2;C;10825257;5111992;G;3699;0;1992;14022007;;;;;;;;12165250;;11458034
L322;;10825350;P;628122;F;404;1;200/3;1;;;2;;;2;9; ;;2091991;G;3101;0;1991;3052007;;;;;;;;12208354;;11458452
L322;;10825354;P;627655;F;404;1;736; ;;;1;;;0;0; ;;23041979;G;971;0;1979;22022007;;;;;;;;12171401;;11460946
L322;;10825356;P;855432;F;404;1;578/2; ;;;2;;;25;1792; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460257
L322;;10825356;P;855309;F;404;1;313/5; ;;;2;;;25;3584; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11458906
L322;;10825356;P;855431;F;404;1;578/1; ;;;2;;;25;1792; ;;4071984;G;2062;0;1984;15022007;;;;;;;;12165943;;11460219
L322;;10825356;P;627283;F;404;1;536;3;;;1;;;0;0; ;;29042004;G;1869;0;2004;31012005;;;;;;;;13128996;;11460015
L322;;10825356;P;627281;F;404;1;536;3;;;1;;;0;0; ;;29042004;G;1869;0;2004;31012005;;;;;;;;13128996;;11460008
L322;;10825356;P;627282;F;404;1;536;3;;;1;;;0;0; ;;29042004;G;1869;0;2004;31012005;;;;;;;;13128996;;11460010
L322;;10825356;P;627286;F;404;1;536;3;;;1;;;0;0; ;;29042004;G;1869;0;2004;31012005;;;;;;;;13128996;;11460020
L322;;10825356;P;627849;F;404;1;875; ;;;1;;;0;0; ;;29042004;G;1869;0;2004;31012005;;;;;;;;13128996;;11461350
L322;;10825364;P;627172;F;404;1;474; ;;;2;;;1;2; ;;6091993;G;3090;0;1993;29032007;;;;;;;;12193022;;11459754
L322;;10825364;P;627172;F;404;1;474; ;;;32;;;0;0; ;;6091993;G;3090;0;1993;29032007;;;;;;;;12193022;;11459755
L322;;10825372;P;627509;F;404;1;643; ;;;1;;;0;0; ;;28121971;G;2455;0;1971;13042007;;;;;;;;12199993;;11460635
L322;;10825372;P;627510;F;404;1;643; ;;;1;;;0;0; ;;28121971;G;2455;0;1971;13042007;;;;;;;;12199993;;11460636
L322;;10825372;P;627214;F;404;1;491;2;;;1;;;0;0; ;;28041989;G;1471;0;1989;16042007;;;;;;;;12201017;;11459820
L322;;10825380;P;626896;F;404;1;115; ;;;2;;;1;5; ;;17012003;G;234;0;2003;22092003;;2032017;G;1177;0;2017;10032017;13072841;13776735;11458138
L322;;10825380;P;626895;F;404;1;115; ;;;2;;;1;5; ;;17012003;G;234;0;2003;22092003;;2032017;G;1177;0;2017;10032017;13072841;13776735;11458133
L322;;10825382;P;628123;F;404;1;200/3;2;;;2;;;21;72; ;;10021993;G;536;0;1993;15022007;;;;;;;;12166333;;11458470
L322;;10825382;P;628123;F;404;1;200/3;2;;;2;;;15;72; ;;2091991;G;3101;0;1991;3052007;;;;;;;;12208354;;11458453
L322;;10825386;P;627888;F;404;1;897; ;;;2;;;1;2;C;10822742;25051995;G;1989;0;1995;15032007;;;;;;;;12184827;;11461406
L322;;10825387;P;672908;F;404;1;946;29;;;1;;;0;0; ;;22112002;G;4810;0;2002;9072003;;;;;;;;13065968;;11461566
L322;;10825387;P;964722;F;404;1;946;2;;;1;;;0;0; ;;22112002;G;4810;0;2002;9072003;;;;;;;;13065968;;11461631
L322;;10825387;P;672859;F;404;1;946;2;;;1;;;0;0; ;;22112002;G;4810;0;2002;9072003;;;;;;;;13065968;;11461564
L322;;10825387;P;672907;F;404;1;946;28;;;1;;;0;0; ;;22112002;G;4810;0;2002;9072003;;;;;;;;13065968;;11461565
L322;;10825401;P;855481;F;404;1;900; ;;;2;;;2;4; ;;9011986;G;78;0;1986;3042007;;;;;;;;12194715;;11461411
L322;;10825401;P;855480;F;404;1;899; ;;;2;;;2;4; ;;9011986;G;78;0;1986;3042007;;;;;;;;12194715;;11461408
L322;;10825418;P;992626;F;404;1;254/3; ;;;2;;;1;14; ;;14061929;G;2402;0;1929;28022007;;;;;;;;12176045;;11458702
L322;;10825422;P;626747;F;404;1;513/1; ;;;1;;;0;0; ;;15101997;G;3821;0;1997;30012007;;;;;;;;12153936;;11459863
L322;;10825424;P;855372;F;404;1;396; ;;;1;;;0;0; ;;30041965;G;733;0;1965;15022007;;;;;;;;12166098;;11459400
L322;;10825424;P;628070;F;404;1;119/1; ;;;1;;;0;0; ;;30041965;G;733;0;1965;15022007;;;;;;;;12166098;;11458229
L322;;10825424;P;628085;F;404;1;119/2; ;;;1;;;0;0; ;;30041965;G;733;0;1965;15022007;;;;;;;;12166098;;11458230
L322;;10825432;P;626736;F;404;1;240/5;3;;;1;;;0;0; ;;7021991;G;548;0;1991;21032007;;;;;;;;12188140;;11458566
L322;;10825439;P;627607;F;404;1;697; ;;;2;;;1;18; ;;15031938;G;562;0;1938;26022007;;;;;;;;12173339;;11460848
L322;;10825445;P;1078573;F;404;1;352;2;;;1;;;0;0; ;;24011912;G;84;0;1912;7032007;;;;;;;;12180265;;11459170
L322;;10825454;P;626882;F;404;1;104; ;;;73;;;0;0; ;;12051982;G;1533;0;1982;1032007;;;;;;;;12176708;;11458043
L322;;10825454;P;626883;F;404;1;104; ;;;73;;;0;0; ;;12051982;G;1533;0;1982;1032007;;;;;;;;12176708;;11458046
L322;;10825454;P;626882;F;404;1;104; ;;;73;;;0;0; ;;22031982;G;895;0;1982;1032007;;;;;;;;12176711;;11458044
L322;;10825454;P;626883;F;404;1;104; ;;;73;;;0;0; ;;22031982;G;895;0;1982;1032007;;;;;;;;12176711;;11458047
L322;;10825468;P;626896;F;404;1;115; ;;;73;;;0;0; ;;17012003;G;234;0;2003;22092003;;;;;;;;13072841;;11458139
L322;;10825468;P;626895;F;404;1;115; ;;;73;;;0;0; ;;17012003;G;234;0;2003;22092003;;;;;;;;13072841;;11458134
L322;;10825484;P;855183;F;404;1;112/5; ;;;2;;;1;12; ;;16041926;G;601;0;1926;16032007;;;;;;;;12185557;;11458099
L322;;10825484;P;627632;F;404;2;3550/3; ;;;2;;;3;16; ;;16041926;G;601;0;1926;16032007;;;;;;;;12185557;;11716499
L322;;10825493;P;628090;F;404;1;439/2; ;;;1;;;0;0; ;;16091965;G;1439;0;1965;9022007;;;;;;;;12161239;;11459589
L322;;10825493;P;626936;F;404;1;148;2;;;1;;;0;0; ;;27091965;G;1482;0;1965;2032007;;;;;;;;12177869;;11458338
L322;;10825498;P;627129;F;404;1;455;1;;;1;;;0;0; ;;18102001;G;3712;0;2001;5092002;;;;;;;;13022277;;11459655
L322;;10825518;P;627692;F;404;1;775; ;;;1;;;0;0; ;;7061988;G;2082;0;1988;15032007;;;;;;;;12185446;;11461042
L322;;10825518;P;627693;F;404;1;775; ;;;1;;;0;0; ;;7061988;G;2082;0;1988;15032007;;;;;;;;12185446;;11461043
L322;;10825518;P;627672;F;404;1;753; ;;;2;;;2;3; ;;22111985;G;3570;0;1985;2052007;;;;;;;;12207648;;11460995
L322;;10825522;P;627663;F;404;1;743; ;;;2;;;1;4; ;;19121986;G;4281;0;1986;9022007;;;;;;;;12161104;;11460970
L322;;10825524;P;628076;F;404;1;343/1; ;;;2;;;271;2688; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11458983
L322;;10825524;P;855353;F;404;1;343/31; ;;;2;;;271;2688; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11459119
L322;;10825524;P;628077;F;404;1;343/29; ;;;2;;;1;3; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11459109
L322;;10825524;P;628077;F;404;1;343/1; ;;;2;;;271;2688; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11459007
L322;;10825524;P;855183;F;404;1;112/5; ;;;2;;;271;24192; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11458123
L322;;10825524;P;628076;F;404;1;343/29; ;;;2;;;1;3; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11459102
L322;;10825524;P;729749;F;404;2;3550/6; ;;;2;;;271;2688; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11721738
L322;;10825524;P;729750;F;404;2;3550/6; ;;;2;;;271;2688; ;;15022005;G;695;0;2005;22082005;;;;;;;;13163796;;11721751
L322;;10825528;P;992626;F;404;1;254/3; ;;;2;;;2;1050; ;;1041983;G;986;0;1983;15022007;;;;;;;;12165987;;11458703
L322;;10825557;P;626738;F;404;1;240/7; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11458568
L322;;10825557;P;628202;F;404;1;522/1; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11459897
L322;;10825557;P;628203;F;404;1;522/1; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11459899
L322;;10825557;P;628204;F;404;1;522/1; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11459901
L322;;10825557;P;628201;F;404;1;522/1; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11459895
L322;;10825557;P;627329;F;404;1;568; ;;;2;;;1;2; ;;22121977;G;3085;0;1977;15022007;;;;;;;;12166093;;11460162
L322;;10825557;P;627826;F;404;1;855; ;;;2;;;1;2; ;;5021968;G;233;0;1968;11042007;;;;;;;;12198841;;11461294
L322;;10825557;P;627827;F;404;1;855; ;;;2;;;1;2; ;;5021968;G;233;0;1968;11042007;;;;;;;;12198841;;11461296
L322;;10825557;P;627825;F;404;1;855; ;;;2;;;1;2; ;;5021968;G;233;0;1968;11042007;;;;;;;;12198841;;11461292
L322;;10825585;P;628158;F;404;1;329/2; ;;;2;;;1;2; ;;17082005;G;4032;0;2005;2092005;;;;;;;;13186482;;11459080
L322;;10825589;P;627008;F;404;1;327; ;;;1;;;0;0; ;;20111926;G;1768;0;1926;26022007;;;;;;;;12173332;;11458952
L322;;10825589;P;627007;F;404;1;327; ;;;1;;;0;0; ;;20111926;G;1768;0;1926;26022007;;;;;;;;12173332;;11458951
L322;;10825589;P;855322;F;404;1;330/2; ;;;1;;;0;0; ;;5021927;G;17;0;1927;2032007;;;;;;;;12177968;;11458958
L322;;10825596;P;992626;F;404;1;254/3; ;;;2;;;5;1050; ;;1041983;G;986;0;1983;15022007;;;;;;;;12165987;;11458704
L322;;10825600;P;627191;F;404;1;487;3;;;1;;;0;0; ;;13031992;G;1021;0;1992;3042007;;;;;;;;12194576;;11459786
L322;;10825600;P;627192;F;404;1;487;3;;;1;;;0;0; ;;13031992;G;1021;0;1992;3042007;;;;;;;;12194576;;11459787
L322;;10825617;P;992626;F;404;1;254/3; ;;;2;;;2;1050; ;;1041983;G;986;0;1983;15022007;;;;;;;;12165987;;11458705
L322;;10825623;P;627082;F;404;1;400; ;;;2;;;1;2; ;;8091994;G;3055;0;1994;15022007;;;;;;;;12165991;;11459415
L322;;10825623;P;627083;F;404;1;400; ;;;2;;;1;2; ;;8091994;G;3055;0;1994;15022007;;;;;;;;12165991;;11459417
L322;;10825623;P;992626;F;404;1;254/3; ;;;2;;;15;2100; ;;8091994;G;3055;0;1994;15022007;;;;;;;;12165991;;11458706
L322;;10825623;P;627081;F;404;1;400; ;;;2;;;1;2; ;;8091994;G;3055;0;1994;15022007;;;;;;;;12165991;;11459413
L322;;10825646;P;627659;F;404;1;737; ;;;2;;;1;3; ;;8102001;G;3531;0;2001;23112001;;;;;;;;13021043;;11460967
L322;;10825646;P;627658;F;404;1;737; ;;;2;;;1;3; ;;8102001;G;3531;0;2001;23112001;;;;;;;;13021043;;11460961
L322;;10825646;P;627967;F;404;1;211/2;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458483
L322;;10825646;P;627967;F;404;1;211/1;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458466
L322;;10825646;P;627975;F;404;1;211/2;2;;;2;;;1;3; ;;7012002;G;71;0;2002;25072002;;;;;;;;13030396;;11458478
L322;;10825646;P;881025;F;404;1;978; ;;;1;;;0;0; ;;28032003;G;1424;0;2003;16022004;;;;;;;;13081714;;11461745
L322;;10825646;P;881024;F;404;1;978; ;;;1;;;0;0; ;;28032003;G;1424;0;2003;16022004;;;;;;;;13081714;;11461744
L322;;10825649;P;628158;F;404;1;329/2; ;;;2;;;1;2; ;;17082005;G;4032;0;2005;2092005;;;;;;;;13186482;;11459081
L322;;10825651;P;628165;F;404;1;233/2; ;;;1;;;0;0; ;;3022003;G;475;0;2003;14102003;;;;;;;;13074859;;11458551
L322;;10825651;P;775809;F;404;1;234;2;;;1;;;0;0; ;;17052005;G;2349;0;2005;3082005;;;;;;;;13175132;;11458552
L322;;10825666;P;855309;F;404;1;313/5; ;;;2;;;75;2688; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11458907
L322;;10825666;P;855432;F;404;1;578/2; ;;;2;;;75;1344; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11460258
L322;;10825666;P;855431;F;404;1;578/1; ;;;2;;;75;1344; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11460220
L322;;10825686;P;627100;F;404;1;419; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11459499
L322;;10825686;P;627664;F;404;1;744; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11460979
L322;;10825686;P;627101;F;404;1;419; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11459503
L322;;10825686;P;627674;F;404;1;755; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11461004
L322;;10825686;P;627102;F;404;1;419; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11459511
L322;;10825686;P;627673;F;404;1;754; ;;;2;;;2;9; ;;19091984;G;2698;0;1984;21032007;;;;;;;;12188069;;11460998
L322;;10825686;P;627101;F;404;1;419; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11459504
L322;;10825686;P;627664;F;404;1;744; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11460980
L322;;10825686;P;627102;F;404;1;419; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11459512
L322;;10825686;P;627673;F;404;1;754; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11460999
L322;;10825686;P;627100;F;404;1;419; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11459500
L322;;10825686;P;627674;F;404;1;755; ;;;2;;;1;9; ;;22081996;G;3265;0;1996;21032007;;;;;;;;12188070;;11461005
L322;;10825688;P;627703;F;404;1;782; ;;;2;;;1;4; ;;25021997;G;759;0;1997;30032007;;;;;;;;12193122;;11461051
L322;;10825688;P;628001;F;404;1;389/1; ;;;2;;;1;2; ;;25021997;G;759;0;1997;30032007;;;;;;;;12193122;;11459375
L322;;10825688;P;627703;F;404;1;782; ;;;2;;;1;4; ;;25021997;G;760;0;1997;30032007;;;;;;;;12193123;;11461052
L322;;10825688;P;627703;F;404;1;782; ;;;2;;;1;6; ;;5092006;G;4324;0;2006;28122006;;;;;;;;13234984;;11461053
L322;;10825688;P;628001;F;404;1;389/1; ;;;2;;;1;6; ;;5092006;G;4324;0;2006;28122006;;;;;;;;13234984;;11459376
L322;;10825699;P;627246;F;404;1;515; ;;;2;;;1;4; ;;22091983;G;2752;0;1983;22022007;;;;;;;;12171900;;11459865
L322;;10825699;P;627246;F;404;1;515; ;;;2;;;1;2; ;;3011978;G;35;0;1978;22022007;;;;;;;;12171907;;11459866
L322;;10825699;P;627246;F;404;1;515; ;;;2;;;1;4; ;;13051991;G;1791;0;1991;22022007;;;;;;;;12171921;;11459867
L322;;10825699;P;628232;F;404;1;541/1;2;;;1;;;0;0; ;;14031989;G;935;0;1989;1032007;;;;;;;;12177081;;11460038
L322;;10825699;P;628231;F;404;1;541/1;1;;;1;;;0;0; ;;14031989;G;935;0;1989;1032007;;;;;;;;12177081;;11460037
L322;;10825699;P;628233;F;404;1;541/1;2;;;1;;;0;0; ;;14031989;G;935;0;1989;1032007;;;;;;;;12177081;;11460039
L322;;10825709;P;855431;F;404;1;578/1; ;;;2;;;75;1344; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11460221
L322;;10825709;P;855432;F;404;1;578/2; ;;;2;;;75;1344; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11460259
L322;;10825709;P;855309;F;404;1;313/5; ;;;2;;;75;2688; ;;21041966;G;754;0;1966;9022007;;;;;;;;12161023;;11458908
L322;;10825712;P;627954;F;404;1;934; ;;;1;;;0;0; ;;2121998;G;4750;0;1998;11042007;;;;;;;;12198265;;11461506
L322;;10825719;P;627607;F;404;1;697; ;;;2;;;1;18; ;;15031938;G;562;0;1938;26022007;;;;;;;;12173339;;11460849
L322;;10825721;P;628247;F;404;1;318/1;2;;;2;;;1;2; ;;16061986;G;2126;0;1986;20022007;;;;;;;;12169608;;11458928
L322;;10825721;P;627581;F;404;1;685; ;;;1;;;0;0; ;;16061986;G;2126;0;1986;20022007;;2032017;G;1177;0;2017;10032017;12169608;13776735;11460807
L322;;10825721;P;628247;F;404;1;318/1;2;;;2;;;1;2; ;;19012006;G;271;0;2006;3042006;;;;;;;;13205535;;11459067
L322;;10825721;P;627028;F;404;1;366;4;;;2;;;1;2;C;11198289;27072016;G;3799;0;2016;24082016;;;;;;;;13746958;;11459189
L322;;10825721;P;627028;F;404;1;366;5;;;2;;;1;2;C;11198289;27072016;G;3799;0;2016;24082016;;;;;;;;13746958;;11459191
L322;;10825739;P;626764;F;404;1;321/1;2;;;2;;;1;3; ;;28072006;G;3868;0;2006;13092006;;;;;;;;13230935;;11459070
L322;;10825749;P;627011;F;404;1;331;1;;;1;;;0;0; ;;20101993;G;3612;0;1993;8032007;;;;;;;;12180775;;11458959
L322;;10825749;P;627009;F;404;1;328; ;;;1;;;0;0; ;;22021983;G;552;0;1983;11042007;;;;;;;;12198122;;11458953
L322;;10825749;P;627010;F;404;1;328; ;;;1;;;0;0; ;;22021983;G;552;0;1983;11042007;;;;;;;;12198122;;11458954
L322;;10825752;P;855164;F;404;1;46; ;;;2;;;1;2; ;;16071984;G;2184;0;1984;22032007;;;;;;;;12189059;;11457832
